Feature ID	Taxon	Confidence
9b3c15686205908fde31abf13ae69b86	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.9999999999472642
9ac9a9a665492f9ba49f6ee28e001af9	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.7640096727171809
d1102985885e4778079710237afdf6fa	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__uncultured_organism	0.7223440459631579
7e07ad318c67f92479b87f33b985140a	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.8184775958071826
6d53f4479b1ac62a4d4bddb654015413	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	0.9999999999264425
77fcb7136463e4ef7e11a7d5745892c7	d__Bacteria;p__Bacillota;c__Bacilli	0.9089657088162434
3eaa0b893eed68220a107499dfc248f2	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia;s__Leptotrichia_wadei	0.7191000851256725
4d2aa04c54009f5752d12d66d200ac7f	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.7179894837574203
656573b23313981ca8ab3f4210320db8	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__Prevotella_nanceiensis	0.9999662095544752
e82abcd6bb09bb31bfbd7885c05e2e67	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.9999999999947106
5d36e04e1177236e82867c45b9826452	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_melaninogenica	0.892259853434604
0582464249c1c6e22e20dd363ebf6bb6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.7567830105619665
7bba9a0c454788a7cae65d5ef08a2ab3	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	0.9999994793694432
f8ae86e16043771dec43d6a16f28eefc	d__Bacteria;p__Bacillota;c__Clostridia;o__Peptostreptococcales-Tissierellales;f__Family_XI;g__Parvimonas	0.999999985406949
0d3acab1bb572aacf0af17d91a5e30e7	d__Bacteria	0.9999194885029822
a3e0a22da2322af020ccc2a92d236308	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Hoylesella;s__Prevotella_nanceiensis	0.9999629846830727
2e8d15c02e3f505e0ba27ee97266e16b	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.9999999999924544
1c99f75b671fb9858a8ef29472cb14af	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Abiotrophia;s__uncultured_bacterium	0.9956944486039907
908e63506451422b8bcc7605324f77b3	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.9026117156766181
ed20ac47e0f8524ec0cbbf186c66c1f6	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Leptotrichia	0.9999996618873791
c3d1933f5dad42aa01a5a838f6841f23	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.818771582692334
6755a24d15d50541bb14b94aa332f9c0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales	0.7529613489922293
7a525134fb07b437044c998df7de3c17	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.9999996847886312
886698784f3ba41684d75ffc652094ef	d__Bacteria;p__Bacillota;c__Negativicutes;o__Veillonellales-Selenomonadales;f__Veillonellaceae;g__Veillonella	0.9999996694281204
42a042bab68150646ad3359c1698ad83	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Prevotella_salivae	0.963824644548814
0123faff12aff86adff1ce4117d78e57	d__Bacteria	0.9999218087627615
c9a415d665c1a40c5b198afcd5be1c90	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Ferrovaceae;g__Ferrovum;s__uncultured_beta	0.9928473372310564
68d8222ec237b96a3d3eb69b67b0ea67	d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.8360319298914829
7c8bb58c24ae2a215269f85e41f7b001	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_gingivalis	0.7898168234704697
ab8e66d6dfb4d1b0f076004b22a30874	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9998916425329395
b89ed527b9feb0f09acdd4f883ded9b9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	0.9999063325346613
fb866c7aca7ad0daac7edb3abec3b793	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Mycobacteriales;f__Nocardiaceae;g__Nocardia;s__Streptomyces_sp.	0.7891393620008357
83f4ac589d0458af7bf79f15b55a0393	d__Bacteria;p__Bacillota;c__Bacilli	0.7820589109639163
63c0b4928a14ebe5ee993b3f7fa776d6	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Porphyromonas;s__Porphyromonas_gingivalis	0.8297352259330506
d09b600e6af48a11c4a88102d614a884	d__Bacteria	0.999903132300047
b672295adcdc3d833c219fd160c6a1e4	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Segatella;s__Prevotella_salivae	0.9684110585262211
ae8e93095512b90dfa2f66371afa39c4	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Oribacterium	0.999999681221226
9402ac94d47f6322b80ab910f96f8fed	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Pasteurellaceae;g__Haemophilus	0.9842570032430897
acab7a3d206c06ee8a9641d9b42f204f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__Prevotella_denticola	0.9831807380204248
